N_x,100000000000.0,1000000000000.0
N_c,100000000000.0,1000000000000.0
S_glu,4.0,4.0
B_mccV,9.999999999999998e-81,9.999999999999998e-81
A_2,1e-10,1e-10
A_1,1e-10,1e-10
